movie_id,rating_average,rating_count,demographic
250797,6.6,45894,gender_m
250797,6.9,19214,gender_f
250797,6.6,10,age_0_17
250797,6.8,7072,age_18_29
250797,6.7,41118,age_30_44
250797,6.7,15067,age_45_99
1335975,6.3,152035,total
1335975,6.2,106775,gender_m
1335975,6.5,16145,gender_f
1335975,6.0,24,age_0_17
1335975,6.3,24186,age_18_29
1335975,6.2,73368,age_30_44
1335975,6.4,18030,age_45_99
477080,6.8,188858,total
477080,6.7,138341,gender_m
477080,6.9,18245,gender_f
477080,6.6,32,age_0_17
477080,6.9,28300,age_18_29
477080,6.7,96614,age_30_44
477080,6.8,25940,age_45_99
89560,7.2,26869,total
89560,7.1,15353,gender_m
89560,7.6,5055,gender_f
89560,7.8,4,age_0_17
89560,7.4,1243,age_18_29
89560,7.1,9757,age_30_44
89560,7.2,8910,age_45_99
436058,5.1,69503,total
436058,5.0,50299,gender_m
436058,5.1,5980,gender_f
436058,5.7,16,age_0_17
436058,5.3,17976,age_18_29
436058,4.9,32896,age_30_44
436058,4.7,3775,age_45_99
1458175,7.3,189143,total
1458175,7.3,135330,gender_m
1458175,7.4,22691,gender_f
1458175,7.5,21,age_0_17
1458175,7.5,27396,age_18_29
1458175,7.4,101483,age_30_44
1458175,7.2,24112,age_45_99
252444,7.4,27773,total
252444,7.3,16275,gender_m
252444,7.7,5188,gender_f
252444,6.8,12,age_0_17
252444,7.1,2362,age_18_29
252444,7.3,11056,age_30_44
252444,7.6,7692,age_45_99
365686,6.4,91535,total
365686,6.4,70244,gender_m
365686,6.6,5825,gender_f
365686,7.1,9,age_0_17
365686,6.8,10469,age_18_29
365686,6.4,52898,age_30_44
365686,5.9,10828,age_45_99
371606,5.7,87784,total
371606,5.7,49853,gender_m
371606,5.9,16133,gender_f
371606,5.1,90,age_0_17
371606,5.7,22845,age_18_29
371606,5.7,31827,age_30_44
371606,5.9,8595,age_45_99
117420,5.6,24806,total
117420,5.6,18634,gender_m
117420,5.8,1092,gender_f
117420,8.0,2,age_0_17
117420,6.1,1471,age_18_29
117420,5.6,14313,age_30_44
117420,5.1,3359,age_45_99
112368,6.7,6417,total
112368,6.6,4017,gender_m
112368,7.0,877,gender_f
112368,5.5,2,age_0_17
112368,6.8,163,age_18_29
112368,6.7,3595,age_30_44
112368,6.5,1056,age_45_99
364751,5.9,45183,total
364751,5.8,29884,gender_m
364751,6.3,6706,gender_f
364751,6.2,7,age_0_17
364751,6.2,6562,age_18_29
364751,5.8,23526,age_30_44
364751,5.6,5597,age_45_99
368933,5.8,75969,total
368933,5.2,20851,gender_m
368933,6.2,35725,gender_f
368933,6.6,42,age_0_17
368933,6.0,20979,age_18_29
368933,5.5,27520,age_30_44
368933,5.6,5767,age_45_99
65566,6.0,4790,total
65566,6.0,3060,gender_m
65566,6.2,619,gender_f
65566,4.5,2,age_0_17
65566,6.0,253,age_18_29
65566,5.9,1505,age_30_44
65566,6.1,1813,age_45_99
205873,7.2,15677,total
205873,7.1,9701,gender_m
205873,7.3,1754,gender_f
205873,7.0,1,age_0_17
205873,6.9,519,age_18_29
205873,7.0,5146,age_30_44
205873,7.3,5606,age_45_99
295427,3.3,22799,total
295427,3.2,14459,gender_m
295427,4.1,2738,gender_f
295427,1.5,14,age_0_17
295427,3.7,3424,age_18_29
295427,3.2,9985,age_30_44
295427,3.2,3307,age_45_99
119715,6.5,52556,total
119715,6.4,34893,gender_m
119715,6.4,7213,gender_f
119715,6.3,10,age_0_17
119715,6.7,8497,age_18_29
119715,6.4,25829,age_30_44
119715,6.4,6714,age_45_99
83972,5.7,48970,total
83972,5.7,32771,gender_m
83972,5.7,3935,gender_f
83972,6.2,46,age_0_17
83972,5.7,5935,age_18_29
83972,5.7,21467,age_30_44
83972,5.5,7988,age_45_99
1228987,7.1,115152,total
1228987,7.2,77498,gender_m
1228987,6.8,19244,gender_f
1228987,7.3,20,age_0_17
1228987,7.1,18800,age_18_29
1228987,7.1,58481,age_30_44
1228987,7.2,16565,age_45_99
56193,7.6,95200,total
56193,7.6,58278,gender_m
56193,7.4,14074,gender_f
56193,7.1,55,age_0_17
56193,7.6,14125,age_18_29
56193,7.5,40879,age_30_44
56193,7.6,15460,age_45_99
275022,3.5,38770,total
275022,3.0,17125,gender_m
275022,4.2,13243,gender_f
275022,2.0,1,age_0_17
275022,4.6,4318,age_18_29
275022,3.2,22036,age_30_44
275022,3.3,3547,age_45_99
120725,5.0,5258,total
120725,5.0,3216,gender_m
120725,5.4,731,gender_f
120725,5.5,87,age_18_29
120725,5.0,2176,age_30_44
120725,5.0,1635,age_45_99
1397280,6.3,294297,total
1397280,6.2,204680,gender_m
1397280,6.5,32308,gender_f
1397280,6.1,68,age_0_17
1397280,6.4,57730,age_18_29
1397280,6.2,135644,age_30_44
1397280,6.2,29433,age_45_99
395584,6.8,94779,total
395584,6.8,65658,gender_m
395584,6.8,11090,gender_f
395584,7.1,10,age_0_17
395584,6.8,8618,age_18_29
395584,6.8,52393,age_30_44
395584,6.6,13808,age_45_99
167427,5.1,18234,total
167427,4.9,9977,gender_m
167427,5.8,4208,gender_f
167427,6.0,2,age_0_17
167427,5.6,1682,age_18_29
167427,5.1,9298,age_30_44
167427,4.9,2783,age_45_99
1324999,4.9,228307,total
1324999,4.3,100865,gender_m
1324999,5.8,82620,gender_f
1324999,4.9,112,age_0_17
1324999,5.0,59255,age_18_29
1324999,4.7,99300,age_30_44
1324999,5.0,17956,age_45_99
859163,5.2,153552,total
859163,5.2,105368,gender_m
859163,5.4,18556,gender_f
859163,5.2,33,age_0_17
859163,5.3,26465,age_18_29
859163,5.1,75173,age_30_44
859163,5.5,17787,age_45_99
203632,7.5,14140,total
203632,7.4,8280,gender_m
203632,7.8,2381,gender_f
203632,5.5,2,age_0_17
203632,7.2,262,age_18_29
203632,7.5,6467,age_30_44
203632,7.4,3860,age_45_99
76723,7.3,35008,total
76723,7.3,25209,gender_m
76723,7.1,2013,gender_f
76723,6.7,5,age_0_17
76723,7.1,1927,age_18_29
76723,7.2,13729,age_30_44
76723,7.4,11005,age_45_99
377107,6.7,43620,total
377107,6.7,25246,gender_m
377107,6.8,10422,gender_f
377107,6.5,4,age_0_17
377107,6.8,3906,age_18_29
377107,6.7,22879,age_30_44
377107,6.7,8245,age_45_99
1185834,5.9,60538,total
1185834,5.9,42895,gender_m
1185834,6.1,3193,gender_f
1185834,5.5,74,age_0_17
1185834,5.8,10045,age_18_29
1185834,5.9,26265,age_30_44
1185834,6.1,7922,age_45_99
327247,5.5,54758,total
327247,5.5,38256,gender_m
327247,5.9,6714,gender_f
327247,6.0,5,age_0_17
327247,5.9,4275,age_18_29
327247,5.5,31588,age_30_44
327247,5.2,8105,age_45_99
327679,6.3,63643,total
327679,6.0,18481,gender_m
327679,6.4,29955,gender_f
327679,6.6,19,age_0_17
327679,6.3,16163,age_18_29
327679,6.1,24004,age_30_44
327679,6.5,6534,age_45_99
1527186,7.2,172191,total
1527186,7.1,103793,gender_m
1527186,7.2,37841,gender_f
1527186,7.4,40,age_0_17
1527186,7.4,27718,age_18_29
1527186,7.1,87508,age_30_44
1527186,6.8,22567,age_45_99
116287,6.2,44107,total
116287,6.1,23023,gender_m
116287,6.6,10814,gender_f
116287,4.7,6,age_0_17
116287,6.4,4332,age_18_29
116287,6.2,21660,age_30_44
116287,6.1,6805,age_45_99
90142,6.1,47963,total
90142,6.1,31138,gender_m
90142,6.1,5748,gender_f
90142,6.4,15,age_0_17
90142,6.0,3017,age_18_29
90142,6.2,22137,age_30_44
90142,5.9,10540,age_45_99
1905041,7.0,376906,total
1905041,7.0,252858,gender_m
1905041,7.5,39225,gender_f
1905041,7.1,195,age_0_17
1905041,7.3,91980,age_18_29
1905041,6.9,150411,age_30_44
1905041,6.8,24290,age_45_99
423294,6.7,71690,total
423294,6.7,44319,gender_m
423294,6.7,11361,gender_f
423294,6.6,90,age_0_17
423294,6.6,14604,age_18_29
423294,6.7,32220,age_30_44
423294,6.6,6932,age_45_99
324216,6.2,132750,total
324216,6.2,88350,gender_m
324216,6.2,17386,gender_f
324216,6.2,34,age_0_17
324216,6.2,18426,age_18_29
324216,6.2,70603,age_30_44
324216,6.1,13726,age_45_99
115744,7.2,19048,total
115744,7.1,11043,gender_m
115744,7.1,3096,gender_f
115744,7.3,3,age_0_17
115744,7.2,787,age_18_29
115744,7.0,6563,age_30_44
115744,7.3,6518,age_45_99
48424,8.0,84015,total
48424,8.0,57400,gender_m
48424,8.0,9112,gender_f
48424,8.7,31,age_0_17
48424,8.0,9792,age_18_29
48424,7.9,35566,age_30_44
48424,8.1,19806,age_45_99
468492,7.1,111660,total
468492,7.0,76792,gender_m
468492,7.0,10315,gender_f
468492,7.3,51,age_0_17
468492,7.2,15670,age_18_29
468492,7.0,53865,age_30_44
468492,6.9,14905,age_45_99
251736,6.1,80136,total
251736,6.0,52289,gender_m
251736,6.2,10462,gender_f
251736,5.7,16,age_0_17
251736,6.1,7834,age_18_29
251736,6.0,42254,age_30_44
251736,5.9,10828,age_45_99
1305806,8.2,198299,total
1305806,8.2,126772,gender_m
1305806,8.2,28912,gender_f
1305806,7.4,55,age_0_17
1305806,8.2,29396,age_18_29
1305806,8.2,96530,age_30_44
1305806,8.1,23784,age_45_99
49730,7.9,82493,total
49730,7.9,57556,gender_m
49730,7.6,6079,gender_f
49730,8.3,26,age_0_17
49730,7.9,8527,age_18_29
49730,7.7,31522,age_30_44
49730,8.1,22122,age_45_99
102034,4.2,44286,total
102034,4.2,31077,gender_m
102034,4.7,2552,gender_f
102034,4.0,4,age_0_17
102034,4.2,1752,age_18_29
102034,4.3,19203,age_30_44
102034,4.0,11876,age_45_99
266489,5.9,56214,total
266489,5.8,34116,gender_m
266489,6.0,11457,gender_f
266489,4.9,7,age_0_17
266489,6.2,7780,age_18_29
266489,5.8,29729,age_30_44
266489,5.8,6917,age_45_99
15864,8.2,104049,total
15864,8.2,67283,gender_m
15864,8.1,9871,gender_f
15864,8.1,81,age_0_17
15864,8.2,15999,age_18_29
15864,8.1,41090,age_30_44
15864,8.2,17447,age_45_99
10323,8.1,58917,total
10323,8.0,37359,gender_m
10323,8.1,7903,gender_f
10323,8.5,41,age_0_17
10323,8.1,9723,age_18_29
10323,8.1,25134,age_30_44
10323,8.0,9180,age_45_99
787475,6.7,80117,total
787475,6.7,57020,gender_m
787475,6.6,7170,gender_f
787475,6.4,23,age_0_17
787475,6.9,14561,age_18_29
787475,6.7,41399,age_30_44
787475,6.1,6135,age_45_99
424095,6.6,116768,total
424095,6.6,67228,gender_m
424095,6.6,20902,gender_f
424095,6.4,143,age_0_17
424095,6.4,27077,age_18_29
424095,6.6,45103,age_30_44
424095,6.7,12175,age_45_99
39420,7.9,16293,total
39420,7.7,8778,gender_m
39420,8.2,3894,gender_f
39420,7.2,7,age_0_17
39420,7.9,911,age_18_29
39420,7.7,4845,age_30_44
39420,7.9,6663,age_45_99
457400,5.3,67792,total
457400,5.3,49914,gender_m
457400,5.2,6101,gender_f
457400,4.5,15,age_0_17
457400,5.5,9476,age_18_29
457400,5.3,34078,age_30_44
457400,5.1,10638,age_45_99
98645,5.9,15481,total
98645,5.9,11099,gender_m
98645,5.8,986,gender_f
98645,8.0,1,age_0_17
98645,6.2,318,age_18_29
98645,6.0,6915,age_30_44
98645,5.7,4561,age_45_99
93756,5.0,41025,total
93756,4.9,28884,gender_m
93756,5.4,3177,gender_f
93756,5.6,12,age_0_17
93756,5.5,3532,age_18_29
93756,5.0,20751,age_30_44
93756,4.4,6830,age_45_99
120654,6.4,24172,total
120654,6.4,17791,gender_m
120654,6.1,1190,gender_f
120654,7.3,3,age_0_17
120654,6.3,855,age_18_29
120654,6.5,14365,age_30_44
120654,5.9,3345,age_45_99
3464902,7.2,229596,total
3464902,7.1,128214,gender_m
3464902,7.1,38524,gender_f
3464902,8.1,126,age_0_17
3464902,7.5,49540,age_18_29
3464902,7.1,87847,age_30_44
3464902,6.6,19849,age_45_99
37017,7.6,27120,total
37017,7.6,18335,gender_m
37017,7.8,3028,gender_f
37017,8.3,9,age_0_17
37017,7.6,2223,age_18_29
37017,7.6,10321,age_30_44
37017,7.7,8430,age_45_99
2709768,6.5,187764,total
2709768,6.5,93903,gender_m
2709768,6.8,38661,gender_f
2709768,6.2,226,age_0_17
2709768,6.6,35929,age_18_29
2709768,6.5,69999,age_30_44
2709768,6.6,15886,age_45_99
1555149,8.0,80323,total
1555149,8.0,64256,gender_m
1555149,7.9,4857,gender_f
1555149,8.1,13,age_0_17
1555149,8.2,11284,age_18_29
1555149,8.1,47613,age_30_44
1555149,7.7,8414,age_45_99
87265,6.2,5046,total
87265,6.2,3126,gender_m
87265,6.2,590,gender_f
87265,6.4,103,age_18_29
87265,6.2,1006,age_30_44
87265,6.3,2533,age_45_99
81207,7.1,8866,total
81207,7.0,5545,gender_m
81207,7.3,1170,gender_f
81207,6.5,2,age_0_17
81207,7.0,326,age_18_29
81207,6.9,1889,age_30_44
81207,7.1,4359,age_45_99
1564367,6.4,227190,total
1564367,6.3,121932,gender_m
1564367,6.6,58532,gender_f
1564367,6.4,74,age_0_17
1564367,6.5,50935,age_18_29
1564367,6.3,103274,age_30_44
1564367,6.2,18568,age_45_99
335563,6.6,21496,total
335563,6.6,14784,gender_m
335563,6.6,2264,gender_f
335563,4.0,1,age_0_17
335563,6.4,483,age_18_29
335563,6.6,10556,age_30_44
335563,6.5,5732,age_45_99
25878,8.0,27419,total
25878,7.9,16446,gender_m
25878,8.2,4619,gender_f
25878,7.2,7,age_0_17
25878,7.8,1697,age_18_29
25878,7.8,9131,age_30_44
25878,8.1,9883,age_45_99
97322,6.9,22378,total
97322,6.9,13317,gender_m
97322,6.8,3517,gender_f
97322,7.0,2,age_0_17
97322,7.2,773,age_18_29
97322,6.8,6416,age_30_44
97322,6.9,9351,age_45_99
36855,7.8,25689,total
36855,7.7,14774,gender_m
36855,8.0,5058,gender_f
36855,8.3,7,age_0_17
36855,7.8,2071,age_18_29
36855,7.7,9281,age_30_44
36855,7.8,8022,age_45_99
160797,6.4,45350,total
160797,6.4,32805,gender_m
160797,6.5,2508,gender_f
160797,6.2,5,age_0_17
160797,6.6,1704,age_18_29
160797,6.4,22010,age_30_44
160797,6.4,10786,age_45_99
62376,7.7,16173,total
62376,7.6,9520,gender_m
62376,7.9,2969,gender_f
62376,10.0,1,age_0_17
62376,7.6,1084,age_18_29
62376,7.5,4890,age_30_44
62376,7.8,6220,age_45_99
119664,5.5,26348,total
119664,5.5,19394,gender_m
119664,5.4,1247,gender_f
119664,6.0,1,age_0_17
119664,5.9,1190,age_18_29
119664,5.5,13929,age_30_44
119664,5.4,5000,age_45_99
457572,6.7,28393,total
457572,6.7,20250,gender_m
457572,7.0,3950,gender_f
457572,5.0,3,age_0_17
457572,6.6,2177,age_18_29
457572,6.7,16428,age_30_44
457572,6.8,5303,age_45_99
1034032,5.8,131449,total
1034032,5.7,98315,gender_m
1034032,6.1,13650,gender_f
1034032,4.6,5,age_0_17
1034032,5.9,21673,age_18_29
1034032,5.8,74131,age_30_44
1034032,5.5,13180,age_45_99
298845,7.7,40795,total
298845,7.7,25082,gender_m
298845,7.8,7230,gender_f
298845,7.0,2,age_0_17
298845,7.6,2187,age_18_29
298845,7.7,20114,age_30_44
298845,7.7,9664,age_45_99
110647,3.2,10918,total
110647,3.0,6863,gender_m
110647,3.9,1867,gender_f
110647,3.8,4,age_0_17
110647,3.2,899,age_18_29
110647,3.2,6350,age_30_44
110647,3.1,1275,age_45_99
329717,5.3,36260,total
329717,5.3,25020,gender_m
329717,5.5,3820,gender_f
329717,5.5,2,age_0_17
329717,5.6,1818,age_18_29
329717,5.3,18874,age_30_44
329717,5.2,7522,age_45_99
102175,6.6,17491,total
102175,6.6,11263,gender_m
102175,6.5,1970,gender_f
102175,6.1,6,age_0_17
102175,7.0,823,age_18_29
102175,6.6,6731,age_30_44
102175,6.5,5385,age_45_99
343737,6.7,99552,total
343737,6.7,71889,gender_m
343737,6.5,11177,gender_f
343737,5.3,3,age_0_17
343737,6.6,5422,age_18_29
343737,6.6,55057,age_30_44
343737,6.8,21248,age_45_99
36342,7.8,61241,total
36342,7.8,39962,gender_m
36342,8.0,7799,gender_f
36342,7.7,23,age_0_17
36342,7.8,6537,age_18_29
36342,7.7,25852,age_30_44
36342,8.0,14399,age_45_99
93378,6.9,29794,total
93378,6.8,18131,gender_m
93378,7.0,4925,gender_f
93378,6.5,8,age_0_17
93378,7.1,1819,age_18_29
93378,6.9,12259,age_30_44
93378,6.8,8187,age_45_99
120877,6.1,54847,total
120877,6.1,38919,gender_m
120877,6.0,4186,gender_f
120877,6.7,8,age_0_17
120877,6.3,2714,age_18_29
120877,6.1,27331,age_30_44
120877,6.1,12041,age_45_99
27125,7.8,17936,total
27125,7.7,9911,gender_m
27125,7.9,4088,gender_f
27125,6.6,5,age_0_17
27125,7.8,1843,age_18_29
27125,7.6,6336,age_30_44
27125,7.9,5543,age_45_99
99763,7.0,33226,total
99763,7.0,22972,gender_m
99763,6.7,3122,gender_f
99763,7.5,18,age_0_17
99763,7.1,3259,age_18_29
99763,6.9,15259,age_30_44
99763,7.1,7056,age_45_99
1045778,4.9,94240,total
1045778,4.9,68272,gender_m
1045778,4.7,10845,gender_f
1045778,4.1,14,age_0_17
1045778,5.0,15555,age_18_29
1045778,4.9,51055,age_30_44
1045778,4.6,10412,age_45_99
323944,7.1,33870,total
323944,7.1,21079,gender_m
323944,7.1,5847,gender_f
323944,7.0,6,age_0_17
323944,7.1,2523,age_18_29
323944,7.1,17086,age_30_44
323944,7.2,6951,age_45_99
106452,6.0,17144,total
106452,6.0,12323,gender_m
106452,5.8,1463,gender_f
106452,5.3,3,age_0_17
106452,6.1,672,age_18_29
106452,6.0,7763,age_30_44
106452,5.9,5122,age_45_99
198021,6.7,32384,total
198021,6.4,11697,gender_m
198021,7.1,13629,gender_f
198021,6.9,2845,age_18_29
198021,6.7,15529,age_30_44
198021,6.8,6239,age_45_99
50783,8.1,44310,total
50783,8.1,26905,gender_m
50783,8.3,5304,gender_f
50783,8.1,23,age_0_17
50783,8.2,5230,age_18_29
50783,8.1,17822,age_30_44
50783,8.2,8350,age_45_99
493430,7.0,67857,total
493430,7.0,50863,gender_m
493430,6.8,4779,gender_f
493430,7.3,23,age_0_17
493430,7.1,12052,age_18_29
493430,7.1,37045,age_30_44
493430,6.4,5247,age_45_99
486358,7.4,26736,total
486358,7.4,17448,gender_m
486358,7.4,4218,gender_f
486358,6.8,11,age_0_17
486358,7.4,3376,age_18_29
486358,7.5,14429,age_30_44
486358,7.4,3548,age_45_99
337697,5.9,38118,total
337697,5.6,10051,gender_m
337697,6.1,20279,gender_f
337697,6.8,4,age_0_17
337697,6.1,8048,age_18_29
337697,5.8,17397,age_30_44
337697,5.8,4045,age_45_99
1398426,7.8,185244,total
1398426,7.8,118583,gender_m
1398426,7.9,17211,gender_f
1398426,8.1,63,age_0_17
1398426,8.0,41943,age_18_29
1398426,7.7,69448,age_30_44
1398426,7.5,14775,age_45_99
314353,6.6,114649,total
314353,6.6,84965,gender_m
314353,6.7,7199,gender_f
314353,6.7,6,age_0_17
314353,6.9,10570,age_18_29
314353,6.6,61373,age_30_44
314353,6.5,17218,age_45_99
62467,7.8,28481,total
62467,7.7,17406,gender_m
62467,7.9,4727,gender_f
62467,8.0,6,age_0_17
62467,7.9,2537,age_18_29
62467,7.7,11409,age_30_44
62467,7.7,7743,age_45_99
120791,6.3,74701,total
120791,5.7,26450,gender_m
120791,6.9,31834,gender_f
120791,6.0,5,age_0_17
120791,6.6,7736,age_18_29
120791,6.2,35314,age_30_44
120791,6.1,13303,age_45_99
66434,6.7,49235,total
66434,6.7,35783,gender_m
66434,6.7,3446,gender_f
66434,6.7,15,age_0_17
66434,6.7,3649,age_18_29
66434,6.7,23622,age_30_44
66434,6.7,11305,age_45_99
115751,7.8,63786,total
115751,7.8,37580,gender_m
115751,7.9,11228,gender_f
115751,7.2,18,age_0_17
115751,7.9,6454,age_18_29
115751,7.9,27475,age_30_44
115751,7.7,13972,age_45_99
780571,7.3,145495,total
780571,7.3,104312,gender_m
780571,7.2,18269,gender_f
780571,6.7,11,age_0_17
780571,7.3,13134,age_18_29
780571,7.3,84992,age_30_44
780571,7.2,21868,age_45_99
87298,6.0,46824,total
87298,6.0,31112,gender_m
87298,6.0,3768,gender_f
87298,6.9,50,age_0_17
87298,6.0,5529,age_18_29
87298,6.0,20618,age_30_44
87298,5.8,7440,age_45_99
1622547,6.1,96405,total
1622547,6.1,72425,gender_m
1622547,6.0,9705,gender_f
1622547,5.6,29,age_0_17
1622547,6.2,19290,age_18_29
1622547,6.1,52055,age_30_44
1622547,5.8,8630,age_45_99
97722,7.4,18756,total
97722,7.4,11844,gender_m
97722,7.8,2634,gender_f
97722,6.1,6,age_0_17
97722,7.6,1166,age_18_29
97722,7.5,8021,age_30_44
97722,7.3,4872,age_45_99
1524930,6.1,103369,total
1524930,6.1,63737,gender_m
1524930,6.2,13834,gender_f
1524930,5.7,61,age_0_17
1524930,6.2,18860,age_18_29
1524930,6.1,42307,age_30_44
1524930,6.1,11476,age_45_99
384806,6.0,107190,total
384806,5.9,63900,gender_m
384806,6.2,20011,gender_f
384806,5.9,18,age_0_17
384806,6.1,15625,age_18_29
384806,6.0,54213,age_30_44
384806,5.7,11537,age_45_99
37008,8.0,43798,total
37008,7.9,27494,gender_m
37008,8.1,6685,gender_f
37008,7.2,14,age_0_17
37008,7.9,4319,age_18_29
37008,7.9,16574,age_30_44
37008,8.1,12559,age_45_99
115783,5.8,35763,total
115783,5.8,26389,gender_m
115783,6.0,2329,gender_f
115783,4.7,3,age_0_17
115783,6.0,2855,age_18_29
115783,5.8,20423,age_30_44
115783,5.6,4650,age_45_99
88889,6.3,23382,total
88889,6.3,15280,gender_m
88889,6.4,3089,gender_f
88889,8.2,4,age_0_17
88889,6.5,1180,age_18_29
88889,6.3,10129,age_30_44
88889,6.2,6618,age_45_99
104779,7.2,36572,total
104779,7.2,22434,gender_m
104779,7.3,6540,gender_f
104779,7.4,7,age_0_17
104779,7.4,3351,age_18_29
104779,7.2,16574,age_30_44
104779,7.0,8386,age_45_99
3774114,7.3,142940,total
3774114,7.3,88873,gender_m
3774114,7.4,16963,gender_f
3774114,6.6,43,age_0_17
3774114,7.3,27479,age_18_29
3774114,7.2,56697,age_30_44
3774114,7.3,14382,age_45_99
2177771,6.1,126867,total
2177771,6.0,84814,gender_m
2177771,6.4,18070,gender_f
2177771,6.5,19,age_0_17
2177771,6.2,18608,age_18_29
2177771,6.0,57479,age_30_44
2177771,6.2,21209,age_45_99
3316948,6.1,86745,total
3316948,6.0,55753,gender_m
3316948,6.4,11432,gender_f
3316948,6.3,15,age_0_17
3316948,6.2,16949,age_18_29
3316948,6.0,36545,age_30_44
3316948,6.1,10173,age_45_99
1083456,6.1,42681,total
1083456,6.1,28729,gender_m
1083456,6.3,7940,gender_f
1083456,6.3,6,age_0_17
1083456,6.3,10265,age_18_29
1083456,6.1,22569,age_30_44
1083456,5.8,3058,age_45_99
236348,5.5,22257,total
236348,5.3,11389,gender_m
236348,5.7,5994,gender_f
236348,10.0,2,age_0_17
236348,5.9,1706,age_18_29
236348,5.3,11517,age_30_44
236348,5.4,3813,age_45_99
2404435,6.9,190827,total
2404435,6.8,123030,gender_m
2404435,7.0,17055,gender_f
2404435,6.7,62,age_0_17
2404435,7.0,30599,age_18_29
2404435,6.8,75025,age_30_44
2404435,6.8,23846,age_45_99
433400,6.2,109219,total
433400,6.2,62237,gender_m
433400,6.1,25728,gender_f
433400,6.6,20,age_0_17
433400,6.1,18510,age_18_29
433400,6.2,56852,age_30_44
433400,6.1,9857,age_45_99
1623205,6.3,201197,total
1623205,6.3,119826,gender_m
1623205,6.3,44990,gender_f
1623205,6.3,68,age_0_17
1623205,6.3,38429,age_18_29
1623205,6.2,92185,age_30_44
1623205,6.5,23221,age_45_99
455538,6.4,68244,total
455538,6.5,48861,gender_m
455538,6.1,10562,gender_f
455538,8.0,2,age_0_17
455538,6.3,7332,age_18_29
455538,6.4,42545,age_30_44
455538,6.4,8737,age_45_99
235198,7.2,75369,total
235198,7.2,50304,gender_m
235198,7.0,9493,gender_f
235198,7.4,24,age_0_17
235198,7.2,9339,age_18_29
235198,7.1,38470,age_30_44
235198,7.2,10756,age_45_99
48028,7.9,41530,total
48028,7.8,25195,gender_m
48028,8.0,7148,gender_f
48028,7.5,9,age_0_17
48028,8.0,5140,age_18_29
48028,7.8,16219,age_30_44
48028,7.9,10271,age_45_99
113451,5.3,11940,total
113451,5.3,8075,gender_m
113451,5.2,956,gender_f
113451,5.5,2,age_0_17
113451,5.4,273,age_18_29
113451,5.2,4498,age_30_44
113451,5.4,4100,age_45_99
2719848,7.1,205054,total
2719848,7.0,128317,gender_m
2719848,7.2,26701,gender_f
2719848,7.0,65,age_0_17
2719848,7.2,37562,age_18_29
2719848,7.0,86639,age_30_44
2719848,7.0,21201,age_45_99
118866,6.6,4795,total
118866,6.5,2478,gender_m
118866,6.7,943,gender_f
118866,5.0,2,age_0_17
118866,6.7,112,age_18_29
118866,6.6,1587,age_30_44
118866,6.5,1700,age_45_99
101745,6.2,34206,total
101745,6.2,21979,gender_m
101745,6.3,3858,gender_f
101745,6.0,3,age_0_17
101745,6.3,828,age_18_29
101745,6.1,13156,age_30_44
101745,6.4,11178,age_45_99
473308,7.0,44357,total
473308,6.9,21565,gender_m
473308,7.1,15508,gender_f
473308,7.7,3,age_0_17
473308,7.0,4079,age_18_29
473308,6.9,23102,age_30_44
473308,7.0,9358,age_45_99
94963,6.3,41834,total
94963,6.3,30671,gender_m
94963,6.5,1937,gender_f
94963,6.3,10,age_0_17
94963,6.4,2655,age_18_29
94963,6.3,15934,age_30_44
94963,6.3,13094,age_45_99
31742,7.9,5656,total
31742,7.9,3706,gender_m
31742,7.8,737,gender_f
31742,7.0,2,age_0_17
31742,7.8,325,age_18_29
31742,7.7,1575,age_30_44
31742,8.0,2454,age_45_99
93693,6.9,54606,total
93693,6.7,27989,gender_m
93693,7.4,13816,gender_f
93693,6.9,16,age_0_17
93693,7.1,3480,age_18_29
93693,6.9,22652,age_30_44
93693,6.8,14158,age_45_99
1077368,6.2,252221,total
